site,target,planned_sample_date,issue_date,status,predicted,experimental_tail_probability,experimental_flag,target_age_days,selected_model,risk_model
251221151121,oxygen_saturation,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151121,ph,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151121,conductivity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151121,nitrate,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151121,phosphate,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221151121,turbidity_reported,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151121,turbidity_legacy,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151121,suspended_solids,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221151121,alkalinity,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151121,hardness,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151121,salinity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151218,ecoli,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151218,other_coliform,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151218,water_temperature,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151218,dissolved_oxygen,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151218,oxygen_saturation,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151218,ph,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151218,conductivity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151218,nitrate,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151218,phosphate,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221151218,turbidity_reported,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151218,turbidity_legacy,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151218,suspended_solids,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221151218,alkalinity,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151218,hardness,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151218,salinity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151317,ecoli,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151317,other_coliform,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151317,water_temperature,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151317,dissolved_oxygen,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151317,oxygen_saturation,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151317,ph,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151317,conductivity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151317,nitrate,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151317,phosphate,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221151317,turbidity_reported,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151317,turbidity_legacy,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151317,suspended_solids,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221151317,alkalinity,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151317,hardness,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151317,salinity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151517,ecoli,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151517,other_coliform,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151517,water_temperature,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151517,dissolved_oxygen,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151517,oxygen_saturation,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151517,ph,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151517,conductivity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151517,nitrate,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151517,phosphate,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221151517,turbidity_reported,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151517,turbidity_legacy,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151517,suspended_solids,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221151517,alkalinity,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151517,hardness,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151517,salinity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151617,ecoli,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151617,other_coliform,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151617,water_temperature,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151617,dissolved_oxygen,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151617,oxygen_saturation,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151617,ph,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151617,conductivity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151617,nitrate,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151617,phosphate,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221151617,turbidity_reported,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151617,turbidity_legacy,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151617,suspended_solids,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221151617,alkalinity,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151617,hardness,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151617,salinity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151814,ecoli,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151814,other_coliform,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151814,water_temperature,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151814,dissolved_oxygen,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151814,oxygen_saturation,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151814,ph,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151814,conductivity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151814,nitrate,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151814,phosphate,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221151814,turbidity_reported,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151814,turbidity_legacy,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151814,suspended_solids,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221151814,alkalinity,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151814,hardness,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151814,salinity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151903,ecoli,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151903,other_coliform,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151903,water_temperature,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151903,dissolved_oxygen,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151903,oxygen_saturation,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151903,ph,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151903,conductivity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151903,nitrate,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151903,phosphate,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221151903,turbidity_reported,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221151903,turbidity_legacy,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151903,suspended_solids,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221151903,alkalinity,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151903,hardness,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221151903,salinity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152037,ecoli,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152037,other_coliform,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152037,water_temperature,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152037,dissolved_oxygen,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152037,oxygen_saturation,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152037,ph,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152037,conductivity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152037,nitrate,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152037,phosphate,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221152037,turbidity_reported,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152037,turbidity_legacy,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152037,suspended_solids,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221152037,alkalinity,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152037,hardness,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152037,salinity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152129,ecoli,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152129,other_coliform,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152129,water_temperature,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152129,dissolved_oxygen,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152129,oxygen_saturation,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152129,ph,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152129,conductivity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152129,nitrate,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152129,phosphate,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221152129,turbidity_reported,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152129,turbidity_legacy,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152129,suspended_solids,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221152129,alkalinity,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152129,hardness,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152129,salinity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152222,ecoli,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152222,other_coliform,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152222,water_temperature,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152222,dissolved_oxygen,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152222,oxygen_saturation,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152222,ph,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152222,conductivity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152222,nitrate,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152222,phosphate,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221152222,turbidity_reported,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152222,turbidity_legacy,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152222,suspended_solids,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221152222,alkalinity,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152222,hardness,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152222,salinity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152323,ecoli,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152323,other_coliform,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152323,water_temperature,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152323,dissolved_oxygen,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152323,oxygen_saturation,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152323,ph,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152323,conductivity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152323,nitrate,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152323,phosphate,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221152323,turbidity_reported,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152323,turbidity_legacy,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152323,suspended_solids,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221152323,alkalinity,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152323,hardness,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152323,salinity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152424,ecoli,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152424,other_coliform,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152424,water_temperature,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152424,dissolved_oxygen,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152424,oxygen_saturation,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152424,ph,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152424,conductivity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152424,nitrate,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152424,phosphate,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221152424,turbidity_reported,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152424,turbidity_legacy,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152424,suspended_solids,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221152424,alkalinity,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152424,hardness,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152424,salinity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152517,ecoli,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152517,other_coliform,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152517,water_temperature,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152517,dissolved_oxygen,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152517,oxygen_saturation,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152517,ph,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152517,conductivity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152517,nitrate,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152517,phosphate,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221152517,turbidity_reported,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152517,turbidity_legacy,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152517,suspended_solids,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221152517,alkalinity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152517,hardness,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152517,salinity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152605,ecoli,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152605,other_coliform,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152605,water_temperature,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152605,dissolved_oxygen,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152605,oxygen_saturation,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152605,ph,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152605,conductivity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152605,nitrate,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152605,phosphate,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221152605,turbidity_reported,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152605,turbidity_legacy,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152605,suspended_solids,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221152605,alkalinity,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152605,hardness,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152605,salinity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152655,ecoli,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152655,other_coliform,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152655,water_temperature,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152655,dissolved_oxygen,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152655,oxygen_saturation,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152655,ph,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152655,conductivity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152655,nitrate,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152655,phosphate,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221152655,turbidity_reported,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152655,turbidity_legacy,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152655,suspended_solids,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221152655,alkalinity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152655,hardness,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152655,salinity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152745,ecoli,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152745,other_coliform,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152745,water_temperature,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152745,dissolved_oxygen,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152745,oxygen_saturation,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152745,ph,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152745,conductivity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152745,nitrate,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152745,phosphate,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221152745,turbidity_reported,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152745,turbidity_legacy,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152745,suspended_solids,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221152745,alkalinity,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152745,hardness,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152745,salinity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152839,ecoli,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152839,other_coliform,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152839,water_temperature,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152839,dissolved_oxygen,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152839,oxygen_saturation,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152839,ph,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152839,conductivity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152839,nitrate,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152839,phosphate,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221152839,turbidity_reported,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152839,turbidity_legacy,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152839,suspended_solids,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221152839,alkalinity,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152839,hardness,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152839,salinity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152931,ecoli,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152931,other_coliform,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152931,water_temperature,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152931,dissolved_oxygen,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152931,oxygen_saturation,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152931,ph,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152931,conductivity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152931,nitrate,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152931,phosphate,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221152931,turbidity_reported,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221152931,turbidity_legacy,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152931,suspended_solids,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221152931,alkalinity,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152931,hardness,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221152931,salinity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153056,ecoli,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221153056,other_coliform,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221153056,water_temperature,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153056,dissolved_oxygen,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153056,oxygen_saturation,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153056,ph,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153056,conductivity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153056,nitrate,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153056,phosphate,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221153056,turbidity_reported,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153056,turbidity_legacy,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221153056,suspended_solids,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221153056,alkalinity,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221153056,hardness,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221153056,salinity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153156,ecoli,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221153156,other_coliform,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221153156,water_temperature,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153156,dissolved_oxygen,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153156,oxygen_saturation,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153156,ph,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153156,conductivity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153156,nitrate,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153156,phosphate,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221153156,turbidity_reported,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153156,turbidity_legacy,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221153156,suspended_solids,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221153156,alkalinity,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221153156,hardness,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221153156,salinity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153641,ecoli,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221153641,other_coliform,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221153641,water_temperature,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153641,dissolved_oxygen,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153641,oxygen_saturation,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153641,ph,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153641,conductivity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153641,nitrate,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221153641,phosphate,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221153641,turbidity_reported,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153641,turbidity_legacy,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221153641,suspended_solids,2026-04-20,2026-04-13,insufficient_training_history,,,,,,
251221153641,alkalinity,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221153641,hardness,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221153641,salinity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153821,ecoli,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221153821,other_coliform,2026-04-20,2026-04-13,fewer_than_two_available_target_samples,,,,,,
251221153821,water_temperature,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153821,dissolved_oxygen,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153821,oxygen_saturation,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153821,ph,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
251221153821,conductivity,2026-04-20,2026-04-13,target_history_older_than_120_days,,,,,,
